"game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw"
"2022-04-16",662966,"Coors Field",19,"55","Cloudy","9 mph, In From LF","37,476","8:14 PM","2:58","2022/04/16/chnmlb-colmlb-1","R","mlb","Dennis Smythe","April 16, 2022","F",104,"P"
"2022-04-16",662206,"T-Mobile Park",680,"44","Roof Closed","0 mph, Calm","38,504","6:11 PM","2:36","2022/04/16/houmlb-seamlb-1","R","mlb","Darin Padur","April 16, 2022","F",103,"P"
"2022-04-16",662619,"Dodger Stadium",22,"61","Clear","8 mph, Out To RF","51,059","7:10 PM","2:53","2022/04/16/cinmlb-lanmlb-1","R","mlb","Ed Munson","April 16, 2022","F",104,"P"
"2022-04-17",663365,"Oriole Park at Camden Yards",2,"52","Partly Cloudy","15 mph, In From LF","25,938","1:07 PM","3:16","2022/04/17/nyamlb-balmlb-1","R","mlb","Dennis Hetrick","April 17, 2022","F",103,"P"
"2022-04-17",662294,"PNC Park",31,"42","Overcast","7 mph, In From CF","8,735","1:41 PM","3:20","2022/04/17/wasmlb-pitmlb-1","R","mlb","Dave Musil Jr.","April 17, 2022","F",104,"P"
"2022-04-17",663308,"Fenway Park",3,"45","Cloudy","22 mph, L To R","28,858","1:38 PM","2:51","2022/04/17/minmlb-bosmlb-1","R","mlb","Bob Ellis","April 17, 2022","F",103,"P"
"2022-04-17",661804,"Rogers Centre",14,"68","Roof Closed","0 mph, None","27,490","1:39 PM","3:05","2022/04/17/oakmlb-tormlb-1","R","mlb","Roger Lajoie","April 17, 2022","F",103,"P"
"2022-04-17",662625,"Citi Field",3289,"48","Partly Cloudy","24 mph, L To R","24,515","1:42 PM","2:59","2022/04/17/arimlb-nynmlb-1","R","mlb","Howie Karpin","April 17, 2022","F",104,"P"
"2022-04-17",663132,"Progressive Field",5,"35","Cloudy","10 mph, In From CF","9,620","1:40 PM","2:57","2022/04/17/sfnmlb-clemlb-1","R","mlb","Bob Maver","April 17, 2022","F",103,"P"
"2022-04-17",661415,"loanDepot park",4169,"72","Roof Closed","0 mph, None","11,476","1:40 PM","3:32","2022/04/17/phimlb-miamlb-1","R","mlb","Charlie McCarthy","April 17, 2022","F",104,"P"
"2022-04-17",661462,"Guaranteed Rate Field",4,"41","Cloudy","6 mph, Out To RF","17,798","1:11 PM","3:35","2022/04/17/tbamlb-chamlb-1","R","mlb","John Jackson","April 17, 2022","F",103,"P"
"2022-04-17",661226,"American Family Field",32,"65","Roof Closed","0 mph, None","23,001","1:10 PM","3:51","2022/04/17/slnmlb-milmlb-1","R","mlb","Tim O'Driscoll","April 17, 2022","F",104,"P"
"2022-04-17",662038,"Globe Life Field",5325,"67","Cloudy","5 mph, Varies","22,650","1:37 PM","3:25","2022/04/17/anamlb-texmlb-1","R","mlb","Will Rudd","April 17, 2022","F",103,"P"
"2022-04-17",662930,"Coors Field",19,"64","Sunny","5 mph, In From LF","36,391","1:09 PM","3:19","2022/04/17/chnmlb-colmlb-1","R","mlb","Dennis Smythe","April 17, 2022","F",104,"P"
"2022-04-17",662618,"Dodger Stadium",22,"71","Sunny","5 mph, Out To RF","41,167","1:10 PM","3:02","2022/04/17/cinmlb-lanmlb-1","R","mlb","Jerry White","April 17, 2022","F",104,"P"
"2022-04-17",662174,"T-Mobile Park",680,"47","Sunny","5 mph, R To L","26,583","1:11 PM","2:56","2022/04/17/houmlb-seamlb-1","R","mlb","Eric Radovich","April 17, 2022","F",103,"P"
"2022-04-17",662234,"Petco Park",2680,"63","Sunny","14 mph, L To R","37,694","4:08 PM","2:54","2022/04/17/atlmlb-sdnmlb-1","R","mlb","Bill Zavestoski","April 17, 2022","F",104,"P"
"2022-07-11",662700,"Kauffman Stadium",7,"93","Sunny","6 mph, L To R","11,084","1:11 PM","2:30","2022/07/11/detmlb-kcamlb-1","R","mlb","Pat Butcher","Att","F",103,"P"
"2022-04-18",663236,"Fenway Park",3,"48","Sunny","8 mph, R To L","32,514","11:11 AM","3:28","2022/04/18/minmlb-bosmlb-1","R","mlb","Bob Ellis","April 18, 2022","F",103,"P"
"2022-04-18",663197,"Wrigley Field",17,"40","Cloudy","16 mph, L To R","26,615","6:40 PM","2:43","2022/04/18/tbamlb-chnmlb-1","R","mlb","Allan Spear","April 18, 2022","F",104,"P"
"2022-04-18",661242,"American Family Field",32,"63","Roof Closed","0 mph, None","21,512","6:42 PM","2:44","2022/04/18/pitmlb-milmlb-1","R","mlb","Tim O'Driscoll","April 18, 2022","F",104,"P"
"2022-04-18",662928,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","42,646","7:12 PM","3:22","2022/04/18/anamlb-houmlb-1","R","mlb","Dave Fanucchi","April 18, 2022","F",103,"P"
"2022-04-18",662929,"Coors Field",19,"61","Clear","5 mph, R To L","20,403","6:41 PM","2:53","2022/04/18/phimlb-colmlb-1","R","mlb","Dennis Smythe","April 18, 2022","F",104,"P"
"2022-04-18",662407,"Oakland Coliseum",10,"60","Partly Cloudy","15 mph, Varies","17,503","6:47 PM","2:59","2022/04/18/balmlb-oakmlb-1","R","mlb","Chris Thoms","April 18, 2022","F",103,"P"
"2022-04-18",662233,"Petco Park",2680,"65","Clear","9 mph, L To R","31,121","6:42 PM","2:50","2022/04/18/cinmlb-sdnmlb-1","R","mlb","Dave Matheson","April 18, 2022","F",104,"P"
"2022-04-18",662617,"Dodger Stadium",22,"65","Cloudy","5 mph, L To R","52,052","7:10 PM","3:14","2022/04/18/atlmlb-lanmlb-1","R","mlb","Dennis D'Agostino","April 18, 2022","F",104,"P"
"2022-07-12",663087,"Progressive Field",5,"80","Sunny","14 mph, L To R","11,342","1:10 PM","2:09","2022/07/12/chamlb-clemlb-1","R","mlb","Dave Scott","Att","F",103,"P"
"2022-04-19",662587,"Nationals Park",3309,"47","Partly Cloudy","17 mph, Out To RF","9,261","1:07 PM","3:08","2022/04/19/arimlb-wasmlb-1","R","mlb","Dennis Hetrick","April 19, 2022","F",104,"P"
"2022-04-19",662616,"Citi Field",3289,"48","Partly Cloudy","12 mph, Out To RF","27,490","7:31 PM","2:41","2022/04/19/sfnmlb-nynmlb-2","R","mlb","Howard Kaplan","April 19, 2022","F",104,"P"
"2022-04-19",662587,"Nationals Park",3309,"47","Partly Cloudy","17 mph, Out To RF","9,261","1:07 PM","3:08","2022/04/19/arimlb-wasmlb-1","R","mlb","Dennis Hetrick","April 19, 2022","F",104,"P"
"2022-04-19",662583,"Nationals Park",3309,"48","Partly Cloudy","11 mph, Out To RF","11,720","7:05 PM","2:31","2022/04/19/arimlb-wasmlb-2","R","mlb","Benjamin Trittipoe","April 19, 2022","F",104,"P"
"2022-04-19",662350,"Citi Field",3289,"48","Partly Cloudy","21 mph, L To R",NA,"3:13 PM","3:33","2022/04/19/sfnmlb-nynmlb-1","R","mlb","Howard Kaplan","April 19, 2022","F",104,"P"
"2022-04-19",662616,"Citi Field",3289,"48","Partly Cloudy","12 mph, Out To RF","27,490","7:31 PM","2:41","2022/04/19/sfnmlb-nynmlb-2","R","mlb","Howard Kaplan","April 19, 2022","F",104,"P"
"2022-04-19",661405,"loanDepot park",4169,"72","Dome","0 mph, None","8,475","6:40 PM","3:04","2022/04/19/slnmlb-miamlb-1","R","mlb","Charlie McCarthy","April 19, 2022","F",104,"P"
"2022-04-19",662896,"Comerica Park",2394,"43","Cloudy","19 mph, Out To CF","15,498","6:40 PM","3:59","2022/04/19/nyamlb-detmlb-1","R","mlb","Ron Kleinfelter","April 19, 2022","F",103,"P"
"2022-04-19",663249,"Fenway Park",3,"47","Cloudy","17 mph, Out To RF","31,640","7:12 PM","3:10","2022/04/19/tormlb-bosmlb-1","R","mlb","Chaz Scoggins","April 19, 2022","F",103,"P"
"2022-04-19",663196,"Wrigley Field",17,"42","Partly Cloudy","12 mph, In From RF","26,568","6:40 PM","3:09","2022/04/19/tbamlb-chnmlb-1","R","mlb","Bill Seiple","April 19, 2022","F",104,"P"
"2022-04-19",661211,"American Family Field",32,"67","Roof Closed","0 mph, None","22,747","6:41 PM","2:29","2022/04/19/pitmlb-milmlb-1","R","mlb","Drew Olson","April 19, 2022","F",104,"P"
"2022-04-19",662927,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","30,212","7:12 PM","3:36","2022/04/19/anamlb-houmlb-1","R","mlb","Trey Wilkinson","April 19, 2022","F",103,"P"
"2022-04-19",662753,"Kauffman Stadium",7,"55","Cloudy","11 mph, R To L","10,003","7:11 PM","3:06","2022/04/19/minmlb-kcamlb-1","R","mlb","Max Utsler","April 19, 2022","F",103,"P"
"2022-04-19",662925,"Coors Field",19,"79","Cloudy","4 mph, L To R","23,800","6:41 PM","3:02","2022/04/19/phimlb-colmlb-1","R","mlb","Dennis Smythe","April 19, 2022","F",104,"P"
"2022-04-19",662406,"Oakland Coliseum",10,"58","Partly Cloudy","12 mph, Out To RF","3,748","6:41 PM","3:11","2022/04/19/balmlb-oakmlb-1","R","mlb","Chris Thoms","April 19, 2022","F",103,"P"
"2022-04-19",662232,"Petco Park",2680,"63","Cloudy","10 mph, L To R","31,313","6:41 PM","2:41","2022/04/19/cinmlb-sdnmlb-1","R","mlb","Bill Zavestoski","April 19, 2022","F",104,"P"
"2022-04-19",662161,"T-Mobile Park",680,"52","Partly Cloudy","2 mph, Out To CF","11,067","6:40 PM","2:37","2022/04/19/texmlb-seamlb-1","R","mlb","Dan Peterson","April 19, 2022","F",103,"P"
"2022-04-19",662717,"Dodger Stadium",22,"63","Clear","5 mph, L To R","51,889","7:10 PM","2:49","2022/04/19/atlmlb-lanmlb-1","R","mlb","Ed Munson","April 19, 2022","F",104,"P"
"2022-04-20",663075,"Progressive Field",5,"52","Overcast","3 mph, In From RF","9,196","5:41 PM","3:01","2022/04/20/chamlb-clemlb-2","R","mlb","Bob Maver","April 20, 2022","F",103,"P"
"2022-04-20",661203,"American Family Field",32,"65","Roof Closed","0 mph, None","20,790","12:41 PM","2:55","2022/04/20/pitmlb-milmlb-1","R","mlb","Tim O'Driscoll","April 20, 2022","F",104,"P"
"2022-04-20",663094,"Progressive Field",5,"50","Partly Cloudy","8 mph, L To R",NA,"2:11 PM","2:41","2022/04/20/chamlb-clemlb-1","R","mlb","Bob Maver","April 20, 2022","F",103,"P"
"2022-04-20",663075,"Progressive Field",5,"52","Overcast","3 mph, In From RF","9,196","5:41 PM","3:01","2022/04/20/chamlb-clemlb-2","R","mlb","Bob Maver","April 20, 2022","F",103,"P"
"2022-04-20",662924,"Coors Field",19,"65","Sunny","3 mph, Out To CF","21,490","1:11 PM","3:09","2022/04/20/phimlb-colmlb-1","R","mlb","Dennis Smythe","April 20, 2022","F",104,"P"
"2022-04-20",662734,"Dodger Stadium",22,"67","Partly Cloudy","6 mph, R To L","38,888","12:10 PM","2:43","2022/04/20/atlmlb-lanmlb-1","R","mlb","Jerry White","April 20, 2022","F",104,"P"
"2022-04-20",662231,"Petco Park",2680,"67","Sunny","7 mph, L To R","25,359","1:11 PM","2:56","2022/04/20/cinmlb-sdnmlb-1","R","mlb","Bill Zavestoski","April 20, 2022","F",104,"P"
"2022-04-20",662392,"Oakland Coliseum",10,"66","Partly Cloudy","16 mph, Varies","2,703","3:07 PM","3:02","2022/04/20/balmlb-oakmlb-1","R","mlb","Alexandra Irving","April 20, 2022","F",103,"P"
"2022-04-20",663146,"Wrigley Field",17,"51","Rain","11 mph, R To L","26,167","5:30 PM","2:07 (1:04 delay)","2022/04/20/tbamlb-chnmlb-1","R","mlb","Allan Spear","April 20, 2022","FR",104,"P"
"2022-04-20",662926,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","29,049","5:41 PM","3:08","2022/04/20/anamlb-houmlb-1","R","mlb","Dave Fanucchi","April 20, 2022","F",103,"P"
"2022-04-20",661404,"loanDepot park",4169,"72","Roof Closed","0 mph, None","8,655","6:42 PM","3:03","2022/04/20/slnmlb-miamlb-1","R","mlb","Charlie McCarthy","April 20, 2022","F",104,"P"
"2022-04-20",662861,"Comerica Park",2394,"50","Cloudy","12 mph, In From CF","17,268","6:41 PM","3:06","2022/04/20/nyamlb-detmlb-1","R","mlb","Ron Kleinfelter","April 20, 2022","F",103,"P"
"2022-04-20",662560,"Nationals Park",3309,"60","Clear","9 mph, Out To CF","15,774","7:06 PM","3:12","2022/04/20/arimlb-wasmlb-1","R","mlb","Mark Jacobson","April 20, 2022","F",104,"P"
"2022-04-20",662349,"Citi Field",3289,"57","Clear","7 mph, Out To RF","30,050","7:10 PM","3:20","2022/04/20/sfnmlb-nynmlb-1","R","mlb","Billy Altman","April 20, 2022","F",104,"P"
"2022-04-20",663247,"Fenway Park",3,"50","Clear","9 mph, L To R","33,354","7:12 PM","3:07","2022/04/20/tormlb-bosmlb-1","R","mlb","Loren Foxx","April 20, 2022","F",103,"P"
"2022-04-20",662703,"Kauffman Stadium",7,"61","Cloudy","8 mph, L To R","8,969","7:10 PM","2:29","2022/04/20/minmlb-kcamlb-1","R","mlb","Max Utsler","April 20, 2022","F",103,"P"
"2022-04-20",662178,"T-Mobile Park",680,"52","Roof Closed","0 mph, Calm","9,374","6:40 PM","2:56","2022/04/20/texmlb-seamlb-1","R","mlb","Dan Peterson","April 20, 2022","F",103,"P"
"2022-04-21",662593,"Citi Field",3289,"57","Partly Cloudy","15 mph, Out To LF","28,760","1:11 PM","2:35","2022/04/21/sfnmlb-nynmlb-1","R","mlb","Billy Altman","April 21, 2022","F",104,"P"
"2022-04-21",663093,"Progressive Field",5,"54","Overcast","15 mph, Out To RF","8,345","1:09 PM","3:07","2022/04/21/chamlb-clemlb-1","R","mlb","Bob Maver","April 21, 2022","F",103,"P"
"2022-04-21",662850,"Comerica Park",2394,"60","Partly Cloudy","12 mph, In From RF","21,529","1:11 PM","2:34","2022/04/21/nyamlb-detmlb-1","R","mlb","Adam Liberman","April 21, 2022","F",103,"P"
"2022-04-21",663225,"Fenway Park",3,"61","Partly Cloudy","18 mph, Out To CF","35,792","1:37 PM","2:59","2022/04/21/tormlb-bosmlb-1","R","mlb","Bob Ellis","April 21, 2022","F",103,"P"
"2022-04-21",662742,"Kauffman Stadium",7,"72","Sunny","11 mph, R To L","15,540","1:10 PM","2:43","2022/04/21/minmlb-kcamlb-1","R","mlb","Max Utsler","April 21, 2022","F",103,"P"
"2022-04-21",662391,"Oakland Coliseum",10,"61","Cloudy","7 mph, Out To RF","4,429","12:37 PM","2:50","2022/04/21/balmlb-oakmlb-1","R","mlb","Jim Young","April 21, 2022","F",103,"P"
"2022-04-21",662558,"Nationals Park",3309,"66","Partly Cloudy","8 mph, Out To CF","14,424","4:06 PM","3:00","2022/04/21/arimlb-wasmlb-1","R","mlb","Mark Jacobson","April 21, 2022","F",104,"P"
"2022-04-21",661391,"loanDepot park",4169,"72","Roof Closed","0 mph, None","9,670","6:40 PM","2:43","2022/04/21/slnmlb-miamlb-1","R","mlb","Ron Jernick","April 21, 2022","F",104,"P"
"2022-04-21",663145,"Wrigley Field",17,"66","Clear","12 mph, Out To RF","32,341","6:40 PM","3:35","2022/04/21/pitmlb-chnmlb-1","R","mlb","John Jackson","April 21, 2022","F",104,"P"
"2022-04-21",662177,"T-Mobile Park",680,"49","Roof Closed","0 mph, Calm","12,570","6:40 PM","3:47","2022/04/21/texmlb-seamlb-1","R","mlb","Darin Padur","April 21, 2022","F",103,"P"
"2022-04-22",663169,"Great American Ball Park",2602,"79","Partly Cloudy","6 mph, Varies","20,470","6:43 PM","3:19","2022/04/22/slnmlb-cinmlb-1","R","mlb","Ronald Roth","April 22, 2022","F",104,"P"
"2022-04-22",662557,"Nationals Park",3309,"70","Cloudy","6 mph, In From LF","23,751","7:05 PM","2:53","2022/04/22/sfnmlb-wasmlb-1","R","mlb","Mark Jacobson","April 22, 2022","F",104,"P"
"2022-04-22",661311,"Yankee Stadium",3313,"66","Clear","11 mph, L To R","41,062","7:07 PM","2:58","2022/04/22/clemlb-nyamlb-1","R","mlb","Jordan Sprechman","April 22, 2022","F",103,"P"
"2022-04-22",661621,"Citizens Bank Park",2681,"68","Clear","8 mph, L To R","29,285","7:08 PM","3:20","2022/04/22/milmlb-phimlb-1","R","mlb","Dick Shute","April 22, 2022","F",104,"P"
"2022-04-22",661914,"Tropicana Field",12,"72","Dome","0 mph, None","16,902","7:10 PM","3:21","2022/04/22/bosmlb-tbamlb-1","R","mlb","Bill Mathews","April 22, 2022","F",103,"P"
"2022-04-22",661569,"Truist Park",4705,"80","Clear","8 mph, L To R","40,402","7:21 PM","3:04","2022/04/22/miamlb-atlmlb-1","R","mlb","Guy Curtright","April 22, 2022","F",104,"P"
"2022-04-22",663195,"Wrigley Field",17,"54","Overcast","14 mph, R To L","25,005","7:05 PM","3:08","2022/04/22/pitmlb-chnmlb-1","R","mlb","Bill Seiple","April 22, 2022","F",104,"P"
"2022-04-22",662922,"Minute Maid Park",2392,"77","Partly Cloudy","16 mph, Out To CF","36,757","7:11 PM","2:53","2022/04/22/tormlb-houmlb-1","R","mlb","Rick Blount","April 22, 2022","F",103,"P"
"2022-04-22",661755,"Target Field",3312,"50","Overcast","17 mph, L To R","14,257","7:11 PM","3:04","2022/04/22/chamlb-minmlb-1","R","mlb","Stew Thornley","April 22, 2022","F",103,"P"
"2022-04-22",661037,"Angel Stadium",1,"64","Partly Cloudy","11 mph, Out To RF","31,679","6:39 PM","2:55","2022/04/22/balmlb-anamlb-1","R","mlb","Mel Franks","April 22, 2022","F",103,"P"
"2022-04-22",663394,"Chase Field",15,"75","Partly Cloudy","15 mph, Varies","20,939","6:40 PM","3:29","2022/04/22/nynmlb-arimlb-1","R","mlb","Jack Magruder","April 22, 2022","F",104,"P"
"2022-04-22",662230,"Petco Park",2680,"62","Cloudy","14 mph, Out To RF","44,482","6:41 PM","3:25","2022/04/22/lanmlb-sdnmlb-1","R","mlb","John Maffei","April 22, 2022","F",104,"P"
"2022-04-22",662175,"T-Mobile Park",680,"55","Partly Cloudy","2 mph, In From LF","24,206","6:40 PM","2:42","2022/04/22/kcamlb-seamlb-1","R","mlb","Eric Radovich","April 22, 2022","F",103,"P"
"2022-04-22",662390,"Oakland Coliseum",10,"59","Partly Cloudy","14 mph, Out To RF","7,012","6:41 PM","3:05","2022/04/22/texmlb-oakmlb-1","R","mlb","Alexandra Irving","April 22, 2022","F",103,"P"
"2022-04-23",662849,"Comerica Park",2394,"74","Clear","11 mph, R To L","28,635","6:41 PM","2:47","2022/04/23/colmlb-detmlb-2","R","mlb","Ron Kleinfelter","April 23, 2022","F",103,"P"
"2022-04-23",662549,"Nationals Park",3309,"73","Partly Cloudy","6 mph, R To L","27,799","1:05 PM","2:48","2022/04/23/sfnmlb-wasmlb-1","R","mlb","Dennis Hetrick","April 23, 2022","F",104,"P"
"2022-04-23",661310,"Yankee Stadium",3313,"60","Cloudy","8 mph, Calm","39,180","1:07 PM","2:50","2022/04/23/clemlb-nyamlb-1","R","mlb","Jordan Sprechman","April 23, 2022","F",103,"P"
"2022-04-23",662848,"Comerica Park",2394,"67","Sunny","0 mph, Calm","37,566","1:10 PM","3:02","2022/04/23/colmlb-detmlb-1","R","mlb","Ron Kleinfelter","April 23, 2022","F",103,"P"
"2022-04-23",662849,"Comerica Park",2394,"74","Clear","11 mph, R To L","28,635","6:41 PM","2:47","2022/04/23/colmlb-detmlb-2","R","mlb","Ron Kleinfelter","April 23, 2022","F",103,"P"
"2022-04-23",663144,"Wrigley Field",17,"73","Partly Cloudy","19 mph, Out To CF","39,917","1:20 PM","2:47","2022/04/23/pitmlb-chnmlb-1","R","mlb","Allan Spear","April 23, 2022","F",104,"P"
"2022-04-23",661752,"Target Field",3312,"72","Cloudy","23 mph, R To L","16,686","3:05 PM","3:32 (:05 delay)","2022/04/23/chamlb-minmlb-1","R","mlb","Stew Thornley","April 23, 2022","F",103,"P"
"2022-04-23",661620,"Citizens Bank Park",2681,"64","Cloudy","9 mph, Out To CF","30,612","4:09 PM","2:57","2022/04/23/milmlb-phimlb-1","R","mlb","Mark Gola","April 23, 2022","F",104,"P"
"2022-04-23",662389,"Oakland Coliseum",10,"67","Sunny","6 mph, Out To RF","9,120","1:08 PM","2:41","2022/04/23/texmlb-oakmlb-1","R","mlb","Chris Thoms","April 23, 2022","F",103,"P"
"2022-04-23",663100,"Great American Ball Park",2602,"86","Partly Cloudy","14 mph, In From RF","28,598","4:12 PM","3:13","2022/04/23/slnmlb-cinmlb-1","R","mlb","Jim O'Connor","April 23, 2022","F",104,"P"
"2022-04-23",662875,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","36,075","3:11 PM","2:54","2022/04/23/tormlb-houmlb-1","R","mlb","Rick Blount","April 23, 2022","F",103,"P"
"2022-04-23",661941,"Tropicana Field",12,"72","Dome","0 mph, None","19,137","6:10 PM","3:05","2022/04/23/bosmlb-tbamlb-1","R","mlb","Bill Mathews","April 23, 2022","F",103,"P"
"2022-04-23",661568,"Truist Park",4705,"77","Partly Cloudy","11 mph, In From LF","41,931","7:21 PM","3:44","2022/04/23/miamlb-atlmlb-1","R","mlb","Guy Curtright","April 23, 2022","F",104,"P"
"2022-04-23",663384,"Chase Field",15,"82","Clear","8 mph, L To R","25,413","5:10 PM","3:19","2022/04/23/nynmlb-arimlb-1","R","mlb","Jack Magruder","April 23, 2022","F",104,"P"
"2022-04-23",662276,"Petco Park",2680,"66","Clear","13 mph, L To R","44,444","5:41 PM","3:27","2022/04/23/lanmlb-sdnmlb-1","R","mlb","Dave Matheson","April 23, 2022","F",104,"P"
"2022-04-23",661035,"Angel Stadium",1,"73","Clear","9 mph, Out To RF","43,883","6:08 PM","3:11","2022/04/23/balmlb-anamlb-1","R","mlb","Ed Munson","April 23, 2022","F",103,"P"
"2022-04-23",662191,"T-Mobile Park",680,"57","Partly Cloudy","2 mph, Out To RF","28,583","6:10 PM","4:06","2022/04/23/kcamlb-seamlb-1","R","mlb","Darin Padur","April 23, 2022","F",103,"P"
"2022-04-24",662853,"Comerica Park",2394,"80","Partly Cloudy","18 mph, In From RF","20,088","1:11 PM","2:55","2022/04/24/colmlb-detmlb-1","R","mlb","Chuck Klonke","April 24, 2022","F",103,"P"
"2022-04-24",661931,"Tropicana Field",12,"72","Dome","0 mph, None","20,993","1:10 PM","2:38","2022/04/24/bosmlb-tbamlb-1","R","mlb","Bill Mathews","April 24, 2022","F",103,"P"
"2022-04-24",662539,"Nationals Park",3309,"76","Partly Cloudy","4 mph, R To L","26,003","1:36 PM","3:19","2022/04/24/sfnmlb-wasmlb-1","R","mlb","Benjamin Trittipoe","April 24, 2022","F",104,"P"
"2022-04-24",661590,"Truist Park",4705,"77","Partly Cloudy","4 mph, L To R","38,440","1:36 PM","3:42","2022/04/24/miamlb-atlmlb-1","R","mlb","Guy Curtright","April 24, 2022","F",104,"P"
"2022-04-24",661317,"Yankee Stadium",3313,"58","Partly Cloudy","11 mph, L To R","39,050","1:38 PM","2:43","2022/04/24/clemlb-nyamlb-1","R","mlb","Jordan Sprechman","April 24, 2022","F",103,"P"
"2022-04-24",663111,"Great American Ball Park",2602,"83","Sunny","17 mph, R To L","23,124","1:42 PM","2:47","2022/04/24/slnmlb-cinmlb-1","R","mlb","Ronald Roth","April 24, 2022","F",104,"P"
"2022-04-24",662921,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","39,534","1:12 PM","3:45","2022/04/24/tormlb-houmlb-1","R","mlb","Rick Blount","April 24, 2022","F",103,"P"
"2022-04-24",661781,"Target Field",3312,"46","Overcast","21 mph, R To L","16,197","1:11 PM","3:50","2022/04/24/chamlb-minmlb-1","R","mlb","Kyle Traynor","April 24, 2022","F",103,"P"
"2022-04-24",663166,"Wrigley Field",17,"67","Overcast","19 mph, Out To LF","28,387","2:15 PM","3:37 (:55 delay)","2022/04/24/pitmlb-chnmlb-1","R","mlb","John Jackson","April 24, 2022","F",104,"P"
"2022-04-24",661033,"Angel Stadium",1,"88","Sunny","10 mph, R To L","41,984","1:10 PM","3:42","2022/04/24/balmlb-anamlb-1","R","mlb","Ed Munson","April 24, 2022","F",103,"P"
"2022-04-24",662388,"Oakland Coliseum",10,"68","Sunny","8 mph, Out To RF","11,083","1:07 PM","2:56","2022/04/24/texmlb-oakmlb-1","R","mlb","Alexandra Irving","April 24, 2022","F",103,"P"
